GeoObject.code;HoortBijGeoobject.identificatie;GHPR;gebied;Gbdafk;Doel;bronddoel;HandelingsperspectiefWBP;Doel_2022;brondoel_2022;Doel_2022_v2;brondoel_2022_v2
NL11_6_11;NL11_MolenpolderenWestbroek;Macrofauna-kwaliteit ;3360-EAG-16;PMWMolPNtr;0.6;KRW_2021;;0.6;KRW_2027;0.6;KRW_2027
NL11_6_11;NL11_MolenpolderenWestbroek;Vis-kwaliteit ;3360-EAG-16;PMWMolPNtr;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_11;NL11_MolenpolderenWestbroek;Overige waterflora-kwaliteit;3360-EAG-16;PMWMolPNtr;0.543;KRW_2021;;0.45;KRW_2027;0.45;KRW_2027
NL11_6_11;NL11_MolenpolderenWestbroek;Fytoplankton-kwaliteit  ;3360-EAG-17;PMWBWbroekseZodd;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_11;NL11_MolenpolderenWestbroek;Macrofauna-kwaliteit ;3360-EAG-17;PMWBWbroekseZodd;0.6;KRW_2021;;0.6;KRW_2027;0.6;KRW_2027
NL11_6_11;NL11_MolenpolderenWestbroek;Vis-kwaliteit ;3360-EAG-17;PMWBWbroekseZodd;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_11;NL11_MolenpolderenWestbroek;Overige waterflora-kwaliteit;3360-EAG-17;PMWBWbroekseZodd;0.543;KRW_2021;;0.45;KRW_2027;0.45;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Fytoplankton-kwaliteit  ;4210-EAG-1;HAPbemal;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Macrofauna-kwaliteit ;4210-EAG-1;HAPbemal;0.6;KRW_2021;;0.57;KRW_2027;0.57;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Vis-kwaliteit ;4210-EAG-1;HAPbemal;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Overige waterflora-kwaliteit;4210-EAG-1;HAPbemal;0.551;KRW_2021;;0.76;KRW_2027;0.76;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Fytoplankton-kwaliteit  ;4210-EAG-2;HAPN;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Macrofauna-kwaliteit ;4210-EAG-2;HAPN;0.6;KRW_2021;;0.57;KRW_2027;0.57;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Vis-kwaliteit ;4210-EAG-2;HAPN;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Overige waterflora-kwaliteit;4210-EAG-2;HAPN;0.551;KRW_2021;;0.76;KRW_2027;0.76;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Fytoplankton-kwaliteit  ;4210-EAG-3;HAPZ;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Macrofauna-kwaliteit ;4210-EAG-3;HAPZ;0.6;KRW_2021;;0.57;KRW_2027;0.57;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Vis-kwaliteit ;4210-EAG-3;HAPZ;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Overige waterflora-kwaliteit;4210-EAG-3;HAPZ;0.551;KRW_2021;;0.76;KRW_2027;0.76;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Fytoplankton-kwaliteit  ;4210-EAG-5;HAPO;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Macrofauna-kwaliteit ;4210-EAG-5;HAPO;0.6;KRW_2021;;0.57;KRW_2027;0.57;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Vis-kwaliteit ;4210-EAG-5;HAPO;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_2;NL11_HollandsAnkeveen;Overige waterflora-kwaliteit;4210-EAG-5;HAPO;0.551;KRW_2021;;0.76;KRW_2027;0.76;KRW_2027
NL11_6_3;NL11_StichtsAnkeveen;Fytoplankton-kwaliteit  ;3201-EAG-1;SAPN;0.6;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_6_3;NL11_StichtsAnkeveen;Macrofauna-kwaliteit ;3201-EAG-1;SAPN;0.6;KRW_2021;;0.62;KRW_2027;0.62;KRW_2027
NL11_6_3;NL11_StichtsAnkeveen;Vis-kwaliteit ;3201-EAG-1;SAPN;0.6;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_6_3;NL11_StichtsAnkeveen;Overige waterflora-kwaliteit;3201-EAG-1;SAPN;0.551;KRW_2021;;0.61;KRW_2027;0.61;KRW_2027
NL11_6_3;NL11_StichtsAnkeveen;Fytoplankton-kwaliteit  ;3201-EAG-2;SAPZ;0.6;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_6_3;NL11_StichtsAnkeveen;Macrofauna-kwaliteit ;3201-EAG-2;SAPZ;0.6;KRW_2021;;0.62;KRW_2027;0.62;KRW_2027
NL11_6_3;NL11_StichtsAnkeveen;Overige waterflora-kwaliteit;3201-EAG-2;SAPZ;0.551;KRW_2021;;0.61;KRW_2027;0.61;KRW_2027
NL11_6_3;NL11_StichtsAnkeveen;Vis-kwaliteit ;3201-EAG-2;SAPZ;0.6;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_6_6;NL11_HetHol;Fytoplankton-kwaliteit  ;3230-EAG-1;PKH,Hol;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_6;NL11_HetHol;Macrofauna-kwaliteit ;3230-EAG-1;PKH,Hol;0.6;KRW_2021;;0.62;KRW_2027;0.62;KRW_2027
NL11_6_6;NL11_HetHol;Vis-kwaliteit ;3230-EAG-1;PKH,Hol;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_6;NL11_HetHol;Overige waterflora-kwaliteit;3230-EAG-1;PKH,Hol;0.551;KRW_2021;;0.4;KRW_2027;0.4;KRW_2027
NL11_6_7;NL11_WijdeGat;Fytoplankton-kwaliteit  ;3230-EAG-3;PKhf,WijdeGat;0.6;KRW_2021;;0.55;KRW_2027;0.55;KRW_2027
NL11_6_7;NL11_WijdeGat;Macrofauna-kwaliteit ;3230-EAG-3;PKhf,WijdeGat;0.6;KRW_2021;;0.52;KRW_2027;0.52;KRW_2027
NL11_6_7;NL11_WijdeGat;Vis-kwaliteit ;3230-EAG-3;PKhf,WijdeGat;0.6;KRW_2021;;0.57;KRW_2027;0.57;KRW_2027
NL11_6_7;NL11_WijdeGat;Overige waterflora-kwaliteit;3230-EAG-3;PKhf,WijdeGat;0.551;KRW_2021;;0.43;KRW_2027;0.43;KRW_2027
NL11_6_8;NL11_HilversumsKanaal;Fytoplankton-kwaliteit  ;3230-EAG-5;HilvKanplas/dras;0.6;KRW_2021;;0.48;KRW_2027;0.48;KRW_2027
NL11_6_8;NL11_HilversumsKanaal;Macrofauna-kwaliteit ;3230-EAG-5;HilvKanplas/dras;0.6;KRW_2021;;0.54;KRW_2027;0.54;KRW_2027
NL11_6_8;NL11_HilversumsKanaal;Vis-kwaliteit ;3230-EAG-5;HilvKanplas/dras;0.6;KRW_2021;;0.44;KRW_2027;0.44;KRW_2027
NL11_6_8;NL11_HilversumsKanaal;Overige waterflora-kwaliteit;3230-EAG-5;HilvKanplas/dras;0.551;KRW_2021;;0.26;KRW_2027;0.26;KRW_2027
NL11_6_8;NL11_HilversumsKanaal;Fytoplankton-kwaliteit  ;3230-EAG-6;HilvKan;0.6;KRW_2021;;0.48;KRW_2027;0.48;KRW_2027
NL11_6_8;NL11_HilversumsKanaal;Macrofauna-kwaliteit ;3230-EAG-6;HilvKan;0.6;KRW_2021;;0.54;KRW_2027;0.54;KRW_2027
NL11_6_8;NL11_HilversumsKanaal;Vis-kwaliteit ;3230-EAG-6;HilvKan;0.6;KRW_2021;;0.44;KRW_2027;0.44;KRW_2027
NL11_6_8;NL11_HilversumsKanaal;Overige waterflora-kwaliteit;3230-EAG-6;HilvKan;0.551;KRW_2021;;0.26;KRW_2027;0.26;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Fytoplankton-kwaliteit  ;3302-EAG-1;OBToverig;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Macrofauna-kwaliteit ;3302-EAG-1;OBToverig;0.6;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Vis-kwaliteit ;3302-EAG-1;OBToverig;0.6;KRW_2021;;0.73;KRW_2027;0.73;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Overige waterflora-kwaliteit;3302-EAG-1;;0.543;KRW_2021;;0.58;KRW_2027;0.58;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Fytoplankton-kwaliteit  ;3302-EAG-2;OBTpetgat;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Macrofauna-kwaliteit ;3302-EAG-2;OBTpetgat;0.6;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Vis-kwaliteit ;3302-EAG-2;OBTpetgat;0.6;KRW_2021;;0.73;KRW_2027;0.73;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Overige waterflora-kwaliteit;3302-EAG-2;OBTpetgat;0.543;KRW_2021;;0.58;KRW_2027;0.58;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Fytoplankton-kwaliteit  ;3360-EAG-19;OBT;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Macrofauna-kwaliteit ;3360-EAG-19;OBT;0.6;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Vis-kwaliteit ;3360-EAG-19;OBT;0.6;KRW_2021;;0.73;KRW_2027;0.73;KRW_2027
NL11_6_9;NL11_OostelijkeBinnenpolder;Overige waterflora-kwaliteit;3360-EAG-19;OBT;0.543;KRW_2021;;0.58;KRW_2027;0.58;KRW_2027
NL11_7_1;NL11_Botshol;Fytoplankton-kwaliteit  ;2550-EAG-1;Botsholmid;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_7_1;NL11_Botshol;Macrofauna-kwaliteit ;2550-EAG-1;Botsholmid;0.5;KRW_2021;;0.54;KRW_2027;0.54;KRW_2027
NL11_7_1;NL11_Botshol;Vis-kwaliteit ;2550-EAG-1;Botsholmid;0.5;KRW_2021;;0.62;KRW_2027;0.62;KRW_2027
NL11_7_1;NL11_Botshol;Overige waterflora-kwaliteit;2550-EAG-1;Botsholmid;0.558;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_7_1;NL11_Botshol;Vis-kwaliteit ;2550-EAG-2;Botsholmid;0.5;KRW_2021;;0.62;KRW_2027;0.62;KRW_2027
NL11_7_1;NL11_Botshol;Overige waterflora-kwaliteit;2550-EAG-2;Botsholmid;0.558;KRW_2021;;0.68;KRW_2027;0.68;KRW_2027
NL11_7_1;NL11_Botshol;Fytoplankton-kwaliteit  ;2550-EAG-2;Botsholmid;0.6;KRW_2021;;0.8;KRW_2027;0.8;KRW_2027
NL11_7_1;NL11_Botshol;Macrofauna-kwaliteit ;2550-EAG-2;Botsholmid;0.5;KRW_2021;;0.54;KRW_2027;0.54;KRW_2027
NL11_7_2;NL11_NoorderIJplas;Fytoplankton-kwaliteit  ;6100-EAG-1;NdrIJplas;0.6;KRW_2021;;0.55;KRW_2027;0.55;KRW_2027
NL11_7_2;NL11_NoorderIJplas;Macrofauna-kwaliteit ;6100-EAG-1;NdrIJplas;0.5;KRW_2021;;0.53;KRW_2027;0.53;KRW_2027
NL11_7_2;NL11_NoorderIJplas;Vis-kwaliteit ;6100-EAG-1;NdrIJplas;0.5;KRW_2021;;0.54;KRW_2027;0.54;KRW_2027
NL11_7_2;NL11_NoorderIJplas;Overige waterflora-kwaliteit;6100-EAG-1;NdrIJplas;0.501;KRW_2021;;0.52;KRW_2027;0.52;KRW_2027
NL11_8_1;NL11_Tussenboezema;Overige waterflora-kwaliteit;2500-EAG-2;RsvtDemmerik;0.6;KRW_2021;;0.53;KRW_2027;0.53;KRW_2027
NL11_8_1;NL11_Tussenboezema;Fytoplankton-kwaliteit  ;2500-EAG-2;RsvtDemmerik;0.6;KRW_2021;;0.57;KRW_2027;0.57;KRW_2027
NL11_8_1;NL11_Tussenboezema;Macrofauna-kwaliteit ;2500-EAG-2;RsvtDemmerik;0.6;KRW_2021;;0.52;KRW_2027;0.52;KRW_2027
NL11_8_1;NL11_Tussenboezema;Vis-kwaliteit ;2500-EAG-2;RsvtDemmerik;0.6;KRW_2021;;0.59;KRW_2027;0.59;KRW_2027
NL11_8_3;NL11_MijdrechtseBovenlanden;Overige waterflora-kwaliteit;2500-EAG-6;GWV, Mdrbvnlnd;0.6;KRW_2021;;0.29;KRW_2027;0.29;KRW_2027
NL11_8_3;NL11_MijdrechtseBovenlanden;Fytoplankton-kwaliteit  ;2500-EAG-6;GWV, Mdrbvnlnd;0.6;KRW_2021;;0.34;KRW_2027;0.34;KRW_2027
NL11_8_3;NL11_MijdrechtseBovenlanden;Macrofauna-kwaliteit ;2500-EAG-6;GWV, Mdrbvnlnd;0.6;KRW_2021;;0.21;KRW_2027;0.21;KRW_2027
NL11_8_3;NL11_MijdrechtseBovenlanden;Vis-kwaliteit ;2500-EAG-6;GWV, Mdrbvnlnd;0.547;KRW_2021;;0.38;KRW_2027;0.38;KRW_2027
;NL11_1010-EAG-1;Overige waterflora-kwaliteit;1010-EAG-1;Erasmusprk;0.6;handelingsperspectief_score2015-2017;;0.243;10% beste 2006-2019;0.25;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_1050-EAG-1;Overige waterflora-kwaliteit;1050-EAG-1;SPZ;0.6;Default GEP;;0.6;Default GEP;;
;NL11_2040-EAG-1;Overige waterflora-kwaliteit;2040-EAG-1;OOerprk;0.6;Default GEP;;0.6;Default GEP;;
;NL11_1060-EAG-1;Overige waterflora-kwaliteit;1060-EAG-1;Vondelprk;0.6;handelingsperspectief_score2015-2017;;0.3462;10% beste 2006-2019;0.39;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2010-EAG-1;Overige waterflora-kwaliteit;2010-EAG-1;DiemerP,Dm-N;0.6;handelingsperspectief_score2015-2017;;0.434;10% beste 2006-2019;0.4;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2010-EAG-2;Overige waterflora-kwaliteit;2010-EAG-2;DiemerP,Dm;0.6;handelingsperspectief_score2015-2017;;0.4044;10% beste 2006-2019;0.38;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2020-EAG-1;Overige waterflora-kwaliteit;2020-EAG-1;Flevoprk;0.6;handelingsperspectief_score2015-2017;;0.2414;10% beste 2006-2019;0.25;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2030-EAG-1;Overige waterflora-kwaliteit;2030-EAG-1;Sarphatiprk;0.6;handelingsperspectief_score2015-2017;;0.2432;10% beste 2006-2019;0.3;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2050-EAG-1;Overige waterflora-kwaliteit;2050-EAG-1;AtekP;0.6;Default GEP;;0.6;Default GEP;;
;NL11_2110-EAG-2;Overige waterflora-kwaliteit;2110-EAG-2;AmseBos;;;0.21;0.6;Default GEP;;
;NL11_2100-EAG-1;Overige waterflora-kwaliteit;2100-EAG-1;BinndijkseBuitvelderseP;0.59;handelingsperspectief_score2006-2014;0.11;0.5245;10% beste 2006-2019;0.45;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2110-EAG-1;Overige waterflora-kwaliteit;2110-EAG-1;MiPAmsvbmlgbd;0.59;handelingsperspectief_score2006-2014;0.21;0.4888;10% beste 2006-2019;0.41;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2160-EAG-1;Overige waterflora-kwaliteit;2160-EAG-1;FredRoeskestr;0.6;Default GEP;;0.6;Default GEP;;
;NL11_2110-EAG-3;Overige waterflora-kwaliteit;2110-EAG-3;MiPAmsvbvnland;0.487;handelingsperspectief_score2006-2014;0.21;0.4396;10% beste 2006-2019;0.43;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2110-EAG-4;Overige waterflora-kwaliteit;2110-EAG-4;MiPAmsvNtrGeb;0.40325;handelingsperspectief_score2006-2014;0.21;0.2379;10% beste 2006-2019;0.24;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2110-EAG-5;Overige waterflora-kwaliteit;2110-EAG-5;MiPAmsvbebGbd;0.401857143;handelingsperspectief_score2006-2014;0.21;0.3798;10% beste 2006-2019;0.44;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2110-EAG-6;Overige waterflora-kwaliteit;2110-EAG-6;MiPAmsvlndsprtpk;0.5321875;handelingsperspectief_score2006-2014;0.21;0.5044;10% beste 2006-2019;0.54;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_2120-EAG-2;Overige waterflora-kwaliteit;2120-EAG-2;BKP,AmsdijkZ;0.52;WGP_Westeramstel;;0.52;WGP_Westeramstel;0.52;WGP_Westeramstel
;NL11_2120-EAG-3;Overige waterflora-kwaliteit;2120-EAG-3;BKP,Amsvn;0.52;WGP_Westeramstel;;0.52;WGP_Westeramstel;0.52;WGP_Westeramstel
;NL11_2130-EAG-2;Overige waterflora-kwaliteit;2130-EAG-2;NdrLgmrP,bvnkerk;0.53;WGP_Westeramstel;0.07;0.53;WGP_Westeramstel;0.53;WGP_Westeramstel
;NL11_2130-EAG-3;Overige waterflora-kwaliteit;2130-EAG-3;NdrLgmrP,Uithr;0.53;WGP_Westeramstel;0.07;0.53;WGP_Westeramstel;0.53;WGP_Westeramstel
;NL11_2140-EAG-1;Overige waterflora-kwaliteit;2140-EAG-1;UithrnPmid;0.44;WGP_Westeramstel;;0.44;WGP_Westeramstel;0.44;WGP_Westeramstel
;NL11_2140-EAG-2;Overige waterflora-kwaliteit;2140-EAG-2;UithrnP,UithrnPZ;0.44;WGP_Westeramstel;;0.44;WGP_Westeramstel;0.44;WGP_Westeramstel
;NL11_2140-EAG-3;Overige waterflora-kwaliteit;2140-EAG-3;Zijdelmeer;0.44;WGP_Westeramstel;;0.44;WGP_Westeramstel;0.44;WGP_Westeramstel
;NL11_2140-EAG-4;Overige waterflora-kwaliteit;2140-EAG-4;StdlkUithr-Z;0.44;WGP_Westeramstel;;0.44;WGP_Westeramstel;0.44;WGP_Westeramstel
;NL11_2140-EAG-5;Overige waterflora-kwaliteit;2140-EAG-5;UithrnP,NtrGebUithr;0.44;WGP_Westeramstel;;0.44;WGP_Westeramstel;0.44;WGP_Westeramstel
;NL11_2140-EAG-6;Overige waterflora-kwaliteit;2140-EAG-6;UithrnP,DKwkl;0.44;WGP_Westeramstel;;0.44;WGP_Westeramstel;0.44;WGP_Westeramstel
;NL11_2150-EAG-2;Overige waterflora-kwaliteit;2150-EAG-2;ZLP,Kdlstrt;0.46;WGP_Westeramstel;0.05;0.46;WGP_Westeramstel;0.46;WGP_Westeramstel
;NL11_2150-EAG-3;Overige waterflora-kwaliteit;2150-EAG-3;ZLP,lnd;0.46;WGP_Westeramstel;0.05;0.46;WGP_Westeramstel;0.46;WGP_Westeramstel
;NL11_2250-EAG-5;Overige waterflora-kwaliteit;2250-EAG-5;PNBWgolftrrn;;;0.065;0.6;Default GEP;;
;NL11_2200-EAG-1;Overige waterflora-kwaliteit;2200-EAG-1;VserPvlktn;0.6;handelingsperspectief_score2015-2017;;0.2135;10% beste 2006-2019;0.22;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2210-EAG-1;Overige waterflora-kwaliteit;2210-EAG-1;Blmr;0.6;handelingsperspectief_score2015-2017;;0.134;10% beste 2006-2019;0.13;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2220-EAG-2;Overige waterflora-kwaliteit;2220-EAG-2;ZBlmr,Gsprdm;0.699;handelingsperspectief_score2006-2014;0.1;0.6786;10% beste 2006-2019;0.67;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2220-EAG-3;Overige waterflora-kwaliteit;2220-EAG-3;ZBlmr,HgeDijk;0.3858;handelingsperspectief_score2006-2014;0.1;0.5117;10% beste 2006-2019;0.39;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2230-EAG-1;Overige waterflora-kwaliteit;2230-EAG-1;BrkZP,lnd;0.55352381;handelingsperspectief_score2006-2014;0.08;0.6142;10% beste 2006-2019;0.56;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2230-EAG-2;Overige waterflora-kwaliteit;2230-EAG-2;BrkZP,Abcoude;0.159;handelingsperspectief_score2006-2014;0.08;0.1406;10% beste 2006-2019;0.13;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2240-EAG-1;Overige waterflora-kwaliteit;2240-EAG-1;HBPZW;0.337;handelingsperspectief_score2006-2014;0.1;0.4524;10% beste 2006-2019;0.46;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2250-EAG-2;Overige waterflora-kwaliteit;2250-EAG-2;PNBWKrtDwarswg;0.4944;handelingsperspectief_score2006-2014;0.065;0.4947;10% beste 2006-2019;0.42;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2250-EAG-3;Overige waterflora-kwaliteit;2250-EAG-3;PNBWOdrkrkadAms;0.268666667;handelingsperspectief_score2006-2014;0.065;0.294;10% beste 2006-2019;0.31;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2250-EAG-4;Overige waterflora-kwaliteit;2250-EAG-4;PNBWAMC;0.08075;handelingsperspectief_score2006-2014;0.065;0.1258;10% beste 2006-2019;0.15;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2310-EAG-2;Overige waterflora-kwaliteit;2310-EAG-2;GMsPW,Driemond;;;0.05;0.6;Default GEP;;
;NL11_2250-EAG-6;Overige waterflora-kwaliteit;2250-EAG-6;PNBWrcrGbd;0.305666667;handelingsperspectief_score2006-2014;0.065;0.3225;10% beste 2006-2019;0.23;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2250-EAG-7;Overige waterflora-kwaliteit;2250-EAG-7;PNBWBllwkPdrN;0.3228;handelingsperspectief_score2006-2014;0.065;0.4754;10% beste 2006-2019;0.49;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2270-EAG-1;Overige waterflora-kwaliteit;2270-EAG-1;DVDPN-mid;0.528833333;handelingsperspectief_score2006-2014;0.27;0.3902;10% beste 2006-2019;0.37;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2280-EAG-1;Overige waterflora-kwaliteit;2280-EAG-1;VserP;0.6;handelingsperspectief_score2015-2017;;0.5904;10% beste 2006-2019;0.52;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2290-EAG-1;Overige waterflora-kwaliteit;2290-EAG-1;PDeToekomst;0.464;handelingsperspectief_score2006-2014;0.1;0.4288;10% beste 2006-2019;0.45;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_2300-EAG-1;Overige waterflora-kwaliteit;2300-EAG-1;OverdiemerP;0.5235;handelingsperspectief_score2006-2014;0.075;0.514;10% beste 2006-2019;0.49;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2310-EAG-1;Overige waterflora-kwaliteit;2310-EAG-1;GMsPW,lnd;0.43008;handelingsperspectief_score2006-2014;0.05;0.5039;10% beste 2006-2019;0.47;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2340-EAG-2;Overige waterflora-kwaliteit;2340-EAG-2;PHSVW,Lnrslt;;;0.14;0.6;Default GEP;;
;NL11_2330-EAG-1;Overige waterflora-kwaliteit;2330-EAG-1;BmbrgOzijdsW;0.5104;handelingsperspectief_score2006-2014;0.12;0.5582;10% beste 2006-2019;0.52;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2340-EAG-1;Overige waterflora-kwaliteit;2340-EAG-1;PHSVW,bemal;0.629705556;handelingsperspectief_score2006-2014;0.14;0.658;10% beste 2006-2019;0.59;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2370-EAG-1;Overige waterflora-kwaliteit;2370-EAG-1;GmsPWBetlem;0.6;Default GEP;;0.6;Default GEP;;
;NL11_2350-EAG-1;Overige waterflora-kwaliteit;2350-EAG-1;VserPvlktn;0.6;handelingsperspectief_score2015-2017;;0.1528;10% beste 2006-2019;0.21;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2400-EAG-6;Overige waterflora-kwaliteit;2400-EAG-6;PdeRndHp,OukrkAms;;;0.14;0.6;Default GEP;;
;NL11_2380-EAG-1;Overige waterflora-kwaliteit;2380-EAG-1;;0.6;handelingsperspectief_score2015-2017;;0.6878;10% beste 2006-2019;0.65;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2380-EAG-1;Overige waterflora-kwaliteit;2380-EAG-1;;0.6;handelingsperspectief_score2015-2017;;0.6878;10% beste 2006-2019;0.65;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2510-EAG-2;Overige waterflora-kwaliteit;2510-EAG-2;GWVZ,Armland;0.6;Default GEP;;0.516034188;WGP GWV;0.516034188;WGP_GWV
;NL11_2410-EAG-1;Overige waterflora-kwaliteit;2410-EAG-1;HDRTerP;0.513785714;handelingsperspectief_score2006-2014;0.1595;0.4684;10% beste 2006-2019;0.47;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2410-EAG-2;Overige waterflora-kwaliteit;2410-EAG-2;PWrdHDRT,stdlijkNd;0.473166667;handelingsperspectief_score2006-2014;0.1595;0.5314;10% beste 2006-2019;0.58;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2410-EAG-3;Overige waterflora-kwaliteit;2410-EAG-3;PWrdHDRT,stdlijkZ;0.518375;handelingsperspectief_score2006-2014;0.1595;0.537;10% beste 2006-2019;0.54;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2410-EAG-4;Overige waterflora-kwaliteit;2410-EAG-4;PWrdHDRT,SlotP;0.485166667;handelingsperspectief_score2006-2014;0.1595;0.483;10% beste 2006-2019;0.54;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_2500-EAG-1;Overige waterflora-kwaliteit;2500-EAG-1;GWV,Overig;0.314756944;handelingsperspectief_score2006-2014;0;0.555;10% beste 2006-2019;0.58;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2502-EAG-1;Overige waterflora-kwaliteit;2502-EAG-1;GWVmid,O;0.41;WGP_GWV;0.1475;0.41;WGP_GWV;0.41;WGP_GWV
;NL11_2502-EAG-2;Overige waterflora-kwaliteit;2502-EAG-2;GWVmid,W;0.41;WGP_GWV;0.1475;0.41;WGP_GWV;0.41;WGP_GWV
