Meetlocatie.identificatie;ParameterTypering.code;Waterlichaam.identificatie;Monitoringsoort.code;Compartiment.code;Oorsprong
NL87_AMSDM;pyrdbn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_6_6;TT;OW;1712-0048
NL11_Vecht;Se;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_6_6;TT;OW;1712-0048
NL11_HetHol;T;NL11_6_6;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;TC4ySn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;TClBen;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;TClC1a;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;TClC2e;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;TClfn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;Te;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;tefbzrn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;terbtn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;terC4yazne;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;Tfrlne;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;TFySn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;Ti;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;Tl;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;tolcfsC1y;NL11_6_6;TT;OW;1712-0048
NL11_Vecht;U;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;V;NL11_6_6;TT;OW;1712-0048
NL11_HetHol;VIS;NL11_6_6;TT;OW;1712-0048
NL11_HetHol;ZICHT;NL11_6_6;OM;OW;1712-0048
NL11_Vecht;Zn;NL11_6_6;TT;OW;1712-0048
NL87_AMSDM;12DClC2a;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;12DClC3a;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;44DDT;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;4C9yFol;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;4ClAn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;4ttC8yFol;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;aaDClTol;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;abmtne;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;acnfn;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Ag;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;alCl;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Ant;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;As;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;atzne;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;B;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Ba;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;BaA;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;BaP;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;BbF;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Be;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Ben;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;bentzn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;benzCl;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;bfnx;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;BghiPe;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;BkF;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;C1yazfs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;C1ymsfrn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;C1yprmfs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;C1yprton;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;C2yazfs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;C2yBen;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;C2yClprfs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;C2yprton;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;captn;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;carbdzm;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Cd;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Chr;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;Cl;NL11_6_7;OM;OW;1712-0048
NL87_AMSDM;Clfvfs;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Clidzn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Clpfm;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Cltlrn;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Co;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Cr;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Cu;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;cypmtn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Daznn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;DC4ySn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Dcfl;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;DClC1a;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;DClppP;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;DClvs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;DEHP;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Dmtat;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;dmtn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;DmtnmdP;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Durn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;endsfn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;esfvlrt;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Fen;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;fenamfs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;feNO2ton;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;fenOxcb;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;fenton;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Flu;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;FYTOPL;NL11_6_7;OM;OW;1712-0048
NL87_AMSDM;HBCD;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;HCB;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;heptnfs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Hg;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;HxClbtDen;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;imdcpd;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;InP;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;iptrn;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;irgrl;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;lcyhltn;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;linrn;NL11_6_7;TT;OW;1712-0048
NL11_HollandsAnkeveen;MAFAUNA;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;malton;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;MCPA;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;MCPP;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;metbtazrn;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;metlCl;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;mevfs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Mlnrn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Mo;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;mzCl;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Naf;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;NH4;NL11_6_7;OM;OW;1712-0048
NL87_AMSDM;Ni;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;Ntot;NL11_6_7;OM;OW;1712-0048
NL11_WijdeGat;O2;NL11_6_7;OM;OW;1712-0048
NL87_AMSDM;OcC1yccT4slx;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;omtat;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;OVWFLORA;NL11_6_7;OM;OW;1712-0048
NL87_AMSDM;Pb;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;PeClBen;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;PeClFol;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;PFOS;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;pH;NL11_6_7;OM;OW;1712-0048
NL87_AMSDM;pirmcb;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;propxr;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;Ptot;NL11_6_7;OM;OW;1712-0048
NL87_AMSDM;pyrdbn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;Se;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;T;NL11_6_7;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;TC4ySn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;TClBen;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;TClC1a;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;TClC2e;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;TClfn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Te;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;tefbzrn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;terbtn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;terC4yazne;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Tfrlne;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;TFySn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Ti;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;Tl;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;tolcfsC1y;NL11_6_7;TT;OW;1712-0048
NL11_Vecht;U;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;V;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;VIS;NL11_6_7;TT;OW;1712-0048
NL11_WijdeGat;ZICHT;NL11_6_7;OM;OW;1712-0048
NL11_Vecht;Zn;NL11_6_7;TT;OW;1712-0048
NL87_AMSDM;12DClC2a;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;12DClC3a;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;44DDT;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;4C9yFol;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;4ClAn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;4ttC8yFol;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;aaDClTol;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;abmtne;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;acnfn;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Ag;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;alCl;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Ant;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;As;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;atzne;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;B;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Ba;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;BaA;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;BaP;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;BbF;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Be;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Ben;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;bentzn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;benzCl;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;bfnx;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;BghiPe;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;BkF;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;C1yazfs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;C1ymsfrn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;C1yprmfs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;C1yprton;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;C2yazfs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;C2yBen;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;C2yClprfs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;C2yprton;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;captn;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;carbdzm;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Cd;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Chr;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;Cl;NL11_6_8;OM;OW;1712-0048
NL87_AMSDM;Clfvfs;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Clidzn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Clpfm;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Cltlrn;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Co;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Cr;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Cu;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;cypmtn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Daznn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;DC4ySn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Dcfl;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;DClC1a;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;DClppP;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;DClvs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;DEHP;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Dmtat;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;dmtn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;DmtnmdP;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Durn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;endsfn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;esfvlrt;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Fen;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;fenamfs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;feNO2ton;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;fenOxcb;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;fenton;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Flu;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;FYTOPL;NL11_6_8;OM;OW;1712-0048
NL87_AMSDM;HBCD;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;HCB;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;heptnfs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Hg;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;HxClbtDen;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;imdcpd;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;InP;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;iptrn;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;irgrl;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;lcyhltn;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;linrn;NL11_6_8;TT;OW;1712-0048
NL11_HollandsAnkeveen;MAFAUNA;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;malton;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;MCPA;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;MCPP;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;metbtazrn;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;metlCl;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;mevfs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Mlnrn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Mo;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;mzCl;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Naf;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;NH4;NL11_6_8;OM;OW;1712-0048
NL87_AMSDM;Ni;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;Ntot;NL11_6_8;OM;OW;1712-0048
NL11_HilversumsKanaal;O2;NL11_6_8;OM;OW;1712-0048
NL87_AMSDM;OcC1yccT4slx;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;omtat;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;OVWFLORA;NL11_6_8;OM;OW;1712-0048
NL87_AMSDM;Pb;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;PeClBen;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;PeClFol;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;PFOS;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;pH;NL11_6_8;OM;OW;1712-0048
NL87_AMSDM;pirmcb;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;propxr;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;Ptot;NL11_6_8;OM;OW;1712-0048
NL87_AMSDM;pyrdbn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;Se;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;T;NL11_6_8;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;TC4ySn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;TClBen;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;TClC1a;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;TClC2e;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;TClfn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Te;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;tefbzrn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;terbtn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;terC4yazne;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Tfrlne;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;TFySn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Ti;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;Tl;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;tolcfsC1y;NL11_6_8;TT;OW;1712-0048
NL11_Vecht;U;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;V;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;VIS;NL11_6_8;TT;OW;1712-0048
NL11_HilversumsKanaal;ZICHT;NL11_6_8;OM;OW;1712-0048
NL11_Vecht;Zn;NL11_6_8;TT;OW;1712-0048
NL87_AMSDM;12DClC2a;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;12DClC3a;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;44DDT;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;4C9yFol;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;4ClAn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;4ttC8yFol;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;aaDClTol;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;abmtne;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;acnfn;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Ag;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;alCl;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Ant;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;As;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;atzne;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;B;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Ba;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;BaA;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;BaP;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;BbF;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Be;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Ben;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;bentzn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;benzCl;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;bfnx;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;BghiPe;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;BkF;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;C1yazfs;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;C1ymsfrn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;C1yprmfs;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;C1yprton;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;C2yazfs;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;C2yBen;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;C2yClprfs;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;C2yprton;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;captn;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;carbdzm;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Cd;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Chr;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;Cl;NL11_6_9;OM;OW;1712-0048
NL87_AMSDM;Clfvfs;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Clidzn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Clpfm;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Cltlrn;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Co;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Cr;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Cu;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;cypmtn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Daznn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;DC4ySn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Dcfl;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;DClC1a;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;DClppP;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;DClvs;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;DEHP;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Dmtat;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;dmtn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;DmtnmdP;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Durn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;endsfn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;esfvlrt;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Fen;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;fenamfs;NL11_6_9;TT;OW;1712-0048
