Meetobject.namespace;Meetobject.lokaalID;Meetobject.omschrijving;Namespace;GeometriePunt.X_RD;GeometriePunt.Y_RD;KRWwatertype.code;GeoObject.code;LigtInGeoObjectCode;HoortBijGeoObjectCode;Wegingsfactor;Monster.lokaalID;Meetwaarde.lokaalID;Resultaatdatum;Resultaattijd;Toetsdatumtijd;Begindatum;Begintijd;Einddatum;Eindtijd;Typering.code;Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;Biotaxon.naam;Biotaxon.naam.nl;CAS-nummer;Eenheid.code;Hoedanigheid.code;Analysecompartiment.code;Levensstadium.code;Lengteklasse.code;Geslacht.code;Verschijningsvorm.code;Levensvorm.code;Gedrag.code;Waardebewerkingmethode.code;Waardebepalingsmethode.code;LocatieTypeWaardeBepaling.ID;LocatieTypeWaardeBepaling.Omschrijving;Limietsymbool;Numeriekewaarde;Alfanumeriekewaarde;Kwaliteitsoordeel.code;Classificatie;Normwaarde;Aantalgebruiktemeetwaarden;Aantalmeetwaardenonderdetectiegrens
NL11;PDB008;Kruising Machinetocht met sloot ZW v Mijdrecht;;117682;468169;M8;;;;;;;;;2019-05-06 09:58:54;2016-01-01;00:00:00;2016-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;6;Voldoet;00;1;<=37.3;1;0
NL11;PGW002;Jachthaven Omzigt BV, Achterbos 24a, Vinkeveen;;123601;471068;;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;PGW002;Jachthaven Omzigt BV, Achterbos 24a, Vinkeveen;;123601;471068;;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;PGW002;Jachthaven Omzigt BV, Achterbos 24a, Vinkeveen;;123601;471068;;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.9;Voldoet;00;1;<=7.3;1;0
NL11;PGW002;Jachthaven Omzigt BV, Achterbos 24a, Vinkeveen;;123601;471068;;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.1;Voldoet;00;1;<=14.2;1;1
NL11;PGW002;Jachthaven Omzigt BV, Achterbos 24a, Vinkeveen;;123601;471068;;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.057;Voldoet;00;1;<=1;1;0
NL11;PGW002;Jachthaven Omzigt BV, Achterbos 24a, Vinkeveen;;123601;471068;;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.05;Voldoet;00;1;<=1.4;1;1
NL11;PGW002;Jachthaven Omzigt BV, Achterbos 24a, Vinkeveen;;123601;471068;;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.9;Voldoet;00;1;<=37.3;1;0
NL11;PKH442;vaart langs kortehoefsedijk nabij vuilstort Groenewoud;;135669;472026;M8;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;1.9;Voldoet;00;1;<=37.3;1;0
NL11;PKH442;vaart langs kortehoefsedijk nabij vuilstort Groenewoud;;135669;472026;M8;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;PKH442;vaart langs kortehoefsedijk nabij vuilstort Groenewoud;;135669;472026;M8;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0675;Voldoet;00;1;<=1;1;0
NL11;PKH442;vaart langs kortehoefsedijk nabij vuilstort Groenewoud;;135669;472026;M8;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;PKH442;vaart langs kortehoefsedijk nabij vuilstort Groenewoud;;135669;472026;M8;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;1.9;Voldoet;00;1;<=7.3;1;0
NL11;PKH442;vaart langs kortehoefsedijk nabij vuilstort Groenewoud;;135669;472026;M8;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.4;Voldoet;00;1;<=1.4;1;0
NL11;PKH442;vaart langs kortehoefsedijk nabij vuilstort Groenewoud;;135669;472026;M8;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.4;Voldoet;00;1;<=14.2;1;0
NL11;PKH448;Hilversumskanaal (oostkant) sporthavenpad Hilversum;;138362;470383;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.5;Voldoet;00;1;<=37.3;1;0
NL11;PKH448;Hilversumskanaal (oostkant) sporthavenpad Hilversum;;138362;470383;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.1;Voldoet;00;1;<=14.2;1;1
NL11;PKH448;Hilversumskanaal (oostkant) sporthavenpad Hilversum;;138362;470383;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0868;Voldoet;00;1;<=1;1;0
NL11;PKH448;Hilversumskanaal (oostkant) sporthavenpad Hilversum;;138362;470383;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.5;Voldoet;00;1;<=7.3;1;0
NL11;PKH448;Hilversumskanaal (oostkant) sporthavenpad Hilversum;;138362;470383;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.05;Voldoet;00;1;<=1.4;1;1
NL11;PKH448;Hilversumskanaal (oostkant) sporthavenpad Hilversum;;138362;470383;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;PKH448;Hilversumskanaal (oostkant) sporthavenpad Hilversum;;138362;470383;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;PWH002;Op brug eind verhard pad achter Voetangelweg 7;;124616;476462;M8;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;1.8;Voldoet;00;1;<=37.3;1;0
NL11;PWH002;Op brug eind verhard pad achter Voetangelweg 7;;124616;476462;M8;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.3;Voldoet;00;1;<=1.4;1;0
NL11;PWH002;Op brug eind verhard pad achter Voetangelweg 7;;124616;476462;M8;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.3;Voldoet;00;1;<=14.2;1;0
NL11;PWH002;Op brug eind verhard pad achter Voetangelweg 7;;124616;476462;M8;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.059;Voldoet;00;1;<=1;1;0
NL11;PWH002;Op brug eind verhard pad achter Voetangelweg 7;;124616;476462;M8;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;PWH002;Op brug eind verhard pad achter Voetangelweg 7;;124616;476462;M8;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;1.8;Voldoet;00;1;<=7.3;1;0
NL11;PWH002;Op brug eind verhard pad achter Voetangelweg 7;;124616;476462;M8;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Durn;diuron;diuron;;330-54-1;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=1.8;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;iptrn;isoproturon;isoproturon;;34123-59-6;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.014;Voldoet;00;1;<=0.3;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;iptrn;isoproturon;isoproturon;;34123-59-6;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;Voldoet;00;1;<=0.3;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;iptrn;isoproturon;isoproturon;;34123-59-6;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=1;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Durn;diuron;diuron;;330-54-1;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;Voldoet;00;1;<=0.2;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;iptrn;isoproturon;isoproturon;;34123-59-6;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;Voldoet;00;1;<=0.3;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Durn;diuron;diuron;;330-54-1;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=1.8;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Durn;diuron;diuron;;330-54-1;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.08;Voldoet;00;1;<=1.8;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;iptrn;isoproturon;isoproturon;;34123-59-6;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=1;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Durn;diuron;diuron;;330-54-1;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.014;Voldoet;00;1;<=0.2;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;iptrn;isoproturon;isoproturon;;34123-59-6;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.08;Voldoet;00;1;<=1;4;4
NL11;PZH001;Voor krooshek gemaal Kromme Mijdrecht op brug (repr voor PZH);;116599;466774;M1a;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Durn;diuron;diuron;;330-54-1;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;Voldoet;00;1;<=0.2;4;4
NL11;RIJ001;Einde Noordelijke watergang bij gemaal Rijnkade repr voor industriegebied;;130019;480337;;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.8;Voldoet;00;1;<=7.3;1;0
NL11;RIJ001;Einde Noordelijke watergang bij gemaal Rijnkade repr voor industriegebied;;130019;480337;;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.8;Voldoet;00;1;<=37.3;1;0
NL11;RIJ001;Einde Noordelijke watergang bij gemaal Rijnkade repr voor industriegebied;;130019;480337;;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;RIJ001;Einde Noordelijke watergang bij gemaal Rijnkade repr voor industriegebied;;130019;480337;;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.1;Voldoet;00;1;<=14.2;1;1
NL11;RIJ001;Einde Noordelijke watergang bij gemaal Rijnkade repr voor industriegebied;;130019;480337;;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;RIJ001;Einde Noordelijke watergang bij gemaal Rijnkade repr voor industriegebied;;130019;480337;;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.05;Voldoet;00;1;<=1.4;1;1
NL11;RIJ001;Einde Noordelijke watergang bij gemaal Rijnkade repr voor industriegebied;;130019;480337;;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0292;Voldoet;00;1;<=1;1;0
NL11;RMW005;Ringvaart Watergraafsmeer bij Linnaeskade;;123850;485452;M6b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;RMW005;Ringvaart Watergraafsmeer bij Linnaeskade;;123850;485452;M6b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;RMW005;Ringvaart Watergraafsmeer bij Linnaeskade;;123850;485452;M6b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;2.3;Voldoet;00;1;<=37.3;1;0
NL11;RMW005;Ringvaart Watergraafsmeer bij Linnaeskade;;123850;485452;M6b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.1;Voldoet;00;1;<=14.2;1;1
NL11;RMW005;Ringvaart Watergraafsmeer bij Linnaeskade;;123850;485452;M6b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;2.3;Voldoet;00;1;<=7.3;1;0
NL11;RMW005;Ringvaart Watergraafsmeer bij Linnaeskade;;123850;485452;M6b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.112;Voldoet;00;1;<=1;1;0
NL11;RMW005;Ringvaart Watergraafsmeer bij Linnaeskade;;123850;485452;M6b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.05;Voldoet;00;1;<=1.4;1;1
NL11;VEC004;Vecht to Eilandseweg 16;;130381;475702;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.1;Voldoet;00;1;<=14.2;1;1
NL11;VEC004;Vecht to Eilandseweg 16;;130381;475702;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ant;antraceen;antraceen;;120-12-7;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0054;Voldoet;00;1;<=0.1;12;11
NL11;VEC004;Vecht to Eilandseweg 16;;130381;475702;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=130;11;11
NL11;VEC004;Vecht to Eilandseweg 16;;130381;475702;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BghiPe;benzo(ghi)peryleen;benzo(ghi)peryleen;;191-24-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet niet;00;2;>0.0082;11;9
NL11;VEC004;Vecht to Eilandseweg 16;;130381;475702;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=130;12;12
NL11;VEC004;Vecht to Eilandseweg 16;;130381;475702;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.027;Voldoet niet;00;2;>0.0063;11;2
