pol;EAG;GAF;KRW;watertype;bodem;a_inlaat1;a_inlaat2;a_inlaat3;a_inlaat4;a_inlaat5;a_uitlaat1;a_uitlaat2;a_uitlaat3;a_uitlaat4;a_tot;a_drain;a_verhard;a_gemengd;a_water;a_bodemhoogte;a_slootdiepte;wp_meting_gm3;wp_meting_mgm2d;jaar;maand;seiz;w_peil;w_volume;w_debiet;w_berging;w_sluitfout;w_maalstaat;w_i_neerslag;w_i_kwel;w_i_verhard;w_i_riol;w_i_drain;w_i_uitspoel;w_i_afstroom;w_i_inlaat1;w_i_inlaat2;w_i_inlaat3;w_i_inlaat4;w_i_inlaat5;w_o_verdamping;w_o_wegzijg;w_o_intrek;w_o_uitlaat1;w_o_uitlaat2;w_o_uitlaat3;w_o_uitlaat4;w_o_uitlaat5;wp_min_neerslag;wp_min_kwel;wp_min_verhard;wp_min_riol;wp_min_drain;wp_min_uitspoel;wp_min_afstroom;wp_min_inlaat1;wp_min_inlaat2;wp_min_inlaat3;wp_min_inlaat4;wp_min_inlaat5;wp_inc_neerslag;wp_inc_kwel;wp_inc_verhard;wp_inc_riol;wp_inc_drain;wp_inc_uitspoel;wp_inc_afstroom;wp_inc_inlaat1;wp_inc_inlaat2;wp_inc_inlaat3;wp_inc_inlaat4;wp_inc_inlaat5;namen;versie;naam;KRWnaam;agrarisch;p_i_redDAW;wp_min_sum;wp_inc_sum;date;wp_tot_sum;watdteF;watdte;kPDitch;PvskPDitch;Troebel.naar.helder..mg.P.m2.d.;P.load_year..mgP.m2.d.;Helder.naar.troebel..mg.P.m2.d.;lake.ditch.vollenweider;PvskPLake
3201-EAG-1_F002.xlsx;3201-EAG-1;;;M27;VEEN;Spplas;Van EAG 2 naar EAG1;Inlaat3;Inlaat4;inlaat peilbeheer;Aflaat Spplas;naar EAG2;uitlaat3;uitlaat4;201.78393;0;0;0;98.489599;-2.8;1.43;;0;2012.5;6.5;;-1.37582387856493;1402665.35105516;6.41748150238866;-5.43075810509985;4.31035612075008e-15;0;2477.56812928287;0;0;0;0;623.828947663223;0;2445.28854282095;773.866177834726;0;0;0;1947.68488878489;1181.875188;607.720428743514;1741.1054023414;836.735131626867;0;0;0;0.150933793280011;0;0;0;0;0.126679152722152;0;0.0496557721353084;0.0314293564271584;0;0;0;0.0503112644266704;0;0;0;0;0.126679152722152;0;0.0248278860676542;0.0314293564271584;0;0;0;;;;;0;0.0126679152722152;0.35869807456463;0.233247659643635;2012-12-15 14:45:00;0.591945734208264;(0.5,0.7];1.1;6.02;0.0595843977682109;0.33;;1.51;lake;0.23754839375141
3201-EAG-1+2_SAP_Zuid_van_Bergse_Pad_2015_uitwisseling.xlsx;;;NL11_6_3;M27;VEEN;Inlaat vanuit EAG3;Inlaat vanuit EAG1;inlaat Spplas;;inlaat peilbeheer;Aflaat Spplas;Uitlaat naar EAG1;Uitlaat naar EAG3;uitlaat4;256.14811;0;0;0;126.182955;-2.5;1.13;;;2012.5;6.5;;-1.37993429916125;1413331.9992598;13.8198158182547;12.6096592503644;1.06722255155349e-14;0;3174.21200757183;0;0;0;0;623.828947663223;0;3110.56947060796;132.238272073935;10397.4032771142;0;0;2495.33592552979;8719.2421905;2105.43214376435;1209.05337704745;2514.82145694567;406.976540494297;0;0;0.150933793280011;0;0;0;0;0.0988768962754475;0;0.345117710934186;0.00314396517518397;0.164798855393967;0;0;0.0503112644266704;0;0;0;0;0.0988768962754475;0;0.246512650667276;0.00419195356691196;0.0823994276969837;0;0;;;;;0;0.00988768962754475;0.762871221058797;0.48229219263329;2012-12-15 14:45:00;1.24516341369209;(0.5,0.7];1;7.39;0.10323020582663;;;;;
3201-EAG-2_F001.xlsx;;;;M27;VEEN;Inlaat vanuit EAG3;Inlaat vanuit EAG1;inlaat Spplas;Inlaat4;inlaat peilbeheer;Aflaat Spplas;Uitlaat naar EAG3;uitlaat3;uitlaat4;54.36421;0;0;0;27.693386;-2.5;1.13;0.0187009941969619;0.100922382146462;2012.5;6.5;;-1.3761775183979;311224.497784849;20.8664231831581;2.57457012813359;-1261.28010531547;0;696.644632957926;0;0;0;0;0;0;3109.5564813112;0;694.3462028187;0;1278.07179941762;547.651630011073;1913.6129726;1497.71171502083;560.937263686205;0;0;0;1261.28010531547;0;0;0;0;0;0;0;1.23513684077574;0;1.00290546315817;0;0.0461507956960415;0.0503112644266704;0;0;0;0;0;0;1.47654995056373;0;0.125363182894771;0;0.184603182784166;;;;;0;0;2.28419309962996;1.83682758066934;2012-12-15 14:45:00;4.1210206802993;;;;;;;;;
3201-EAG-2_F002.xlsx;3201-EAG-2;;;M27;VEEN;Inlaat vanuit EAG3;Inlaat vanuit EAG1;inlaat Spplas;;inlaat peilbeheer;Aflaat Spplas;Uitlaat naar EAG1;Uitlaat naar EAG3;uitlaat4;54.36421;0;0;0;27.693386;-2.5;1.13;;;2012.5;6.5;;-1.37570040350761;311356.627053079;27.2892431789809;-0.225202194447868;-3.06412785974636e-15;0;696.644632957926;0;0;0;0;0;0;3110.56947060796;836.735131626867;2913.36621484111;0;0;547.651630011073;1913.6129726;1497.71171502083;2417.27121187848;773.866177834726;406.976540494297;0;0;0.150933793280011;0;0;0;0;0;0;1.57250444523149;0.0906427763972452;0.210401589378858;0;0;0.0503112644266704;0;0;0;0;0;0;1.12321746087963;0.120857035196327;0.105200794689429;0;0;;;;;0;0;2.0244826042876;1.39958655519206;2012-12-15 14:45:00;3.42406915947966;(0.5,0.7];1;10.49;0.192991668664214;4.35;;5.81;lake;0.348447952545198
3201-EAG-3_F001.xlsx;;;;M8;VEEN;Inlaat sGravelandseVaart;Inlaat2;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;236.792135;0;24.2182915;0;20.251986;-2.1;0.73;0.0896621863799283;1.42401953913575;2012.5;6.5;;-1.36456733726699;148939.719896116;22.9160046262016;0.102658370088402;-3110.56947060796;0;509.451511405614;174.1670796;449.976061142461;0;0;1600.37485601533;0;1500;0;0;0;406.976540494298;400.504763080858;168.0914838;961.882989538972;0;0;0;0;3110.56947060796;0;0;0.199969748659818;0;0;1.58046213938261;0;0.814734910442857;0;0;0;0.0200956360770888;0.0503112644266704;0.172;1.1109430481101;0;0;1.58046213938261;0;0.973978552029416;0;0;0;0.0803825443083553;;;;;1;0.158046213938261;2.61526243456237;3.96807754825715;2012-12-15 14:45:00;6.58333998281952;;;;;;;;;
3201-EAG-3_F002.xlsx;3201-EAG-3;;;M8;VEEN;Inlaat sGravelandseVaart;Inlaat uit EAG2;Inlaat3;Inlaat4;inlaat peilbeheer;Uitlaat naar EAG2;uitlaat2;uitlaat3;uitlaat4;236.792135;0;24.2182915;0;20.251986;-2.1;0.73;0.0896621863799283;0;2012.5;6.5;;-1.36456733726699;148939.719896116;22.9160046262016;0.102658370088504;-9.59046119927995e-14;0;509.451511405614;174.1670796;449.976061142461;0;0;1600.37485601533;0;1500;406.976540494297;0;0;0;400.504763080858;168.0914838;961.882989538971;3110.56947060796;0;0;0;0;0.150933793280011;0;0.199969748659818;0;0;1.58046213938261;0;0.814734910442857;0.0803825443083552;0;0;0;0.0503112644266704;0.172;1.1109430481101;0;0;1.58046213938261;0;0.973978552029416;0.0803825443083552;0;0;0;;;;;1;0.158046213938261;2.82648313607365;3.96807754825715;2012-12-15 14:45:00;6.79456068433079;(0.3,0.5];0.35;14.185;0.199258592603007;;;;;
3210-GAF_F001.xlsx;;3210;;M1a;KLEI;inlaatVecht;Inlaat2;variabel deel;inlaat na 1/12/2009;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;249.487103126626;0;25.2653814679667;0;16.0021869270151;-2.7;0.55;0.349694907268446;13.5111099567052;2012.88888888889;6.33333333333333;;-2.15685048647408;86915.8004475904;39.7843634023675;-6.37283429988653;310.024288903932;-5913.83065036565;404.525350904599;0;466.900614363975;0;0;2283.16734180375;0;1796.2962962963;0;121.432892782608;1259.25925925926;25.0953676574619;326.512107193418;32.0043738540303;387.981446258902;0;0;0;0;5603.80636146172;0;0;1.16709201434398;0;0;8.5607074291175;0;2.80632938561629;0;0.189712964447383;0;0.0392061531525662;0.0505587583434203;0;5.8354600717199;0;0;0;0;0.561265877123258;0;0.0379425928894766;0;0.00784123063051323;;;;;1;0.85607074291175;12.7630479466777;6.49306853070657;2013-05-01 15:31:06;19.2561164773843;(0.3,0.5];0.35;15.515;0.822626358148741;;;;;
3210-GAF_F002.xlsx;;;;;;inlaatVecht;Inlaat2;variabel deel;inlaat na 1/12/2009;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;249.487103126626;0;25.2653814679667;0;16.0021869270151;-2.7;0.55;0.309771180451334;11.2474202741905;2014;6.5;;-2.16315231018048;85907.3708382817;37.4548212112637;-6.23331610501671e-14;-979.681828841491;-4435.37298777424;394.946059690129;0;458.096925095793;0;0;2329.15044481928;0;1750;0;91.0746695869559;947.431302270012;22.8911019435494;322.095322177224;32.0043738540303;224.435990758741;0;0;0;0;5415.05481661573;0;0;1.1450857990477;0;0;8.73312049950065;0;2.73400130866742;0;0.142284723335537;0;0.0357624586688591;0.0493615105849533;0;5.72542899523848;0;0;0;0;0.546800261733484;0;0.0284569446671075;0;0.00715249173377182;;;;;;0.873312049950065;12.7902547892202;6.3572002039578;2014-06-16 14:11:40;19.147454993178;;;;;;;;;
3210-GAF_F003.xlsx;;;;;;inlaatVecht;Inlaat2;variabel deel;inlaat na 1/12/2009;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;249.487103126626;0;25.2653814679667;0;16.0021869270151;-2.7;0.55;0.357086180166872;12.9933548571307;2014;6.5;;-2.16310273287926;85915.3042906969;41.3132690028669;2.1174539221541e-14;-216.884928471942;-5626.81357532473;394.946059690129;0;458.096925095793;0;0;2559.63441645298;0;1750;0;176.826317228771;1250;21.5228130316736;322.095322177224;32.0043738540303;413.228331671425;0;0;0;0;5843.69850379667;0;0;1.1450857990477;0;0;9.59731727217274;0;2.73400130866742;0;0.276253361548744;0;0.0336247994255999;0.0493615105849533;0;5.72542899523848;0;0;0;0;0.546800261733484;0;0.0552506723097487;0;0.00672495988511998;;;;;;0.959731727217274;13.7862825408622;6.38356639975179;2014-06-16 14:11:40;20.169848940614;;;;;;;;;
3220-GAF_F001.xlsx;;3220;;M1a;VEEN;ANKO Sniplaan;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;ANKO-Zuid;uitlaat2;uitlaat3;uitlaat4;822.287926115;0;63.48333697665;0;44.6502343880445;-4;0.46;0.111502115077894;21.9814615134614;2012.5;6.5;;-3.51948224125201;214552.305557155;231.461116173014;-3.25983764076318e-14;382.885872443933;-93034.7320083312;1134.46045442351;71328.7494349011;1191.13266556333;0;0;25844.8924538311;33.8485557248472;814.847323990942;3000;0;0;0;882.750090383311;0;1182.47334935494;8630.86131280935;0;0;0;92651.8461358873;0;31.95;0.240092669993696;0;0;17.3648981744772;0.0227424712470785;0.127746950180935;2.68755588060543;0;0;0;0.0508154310933371;7.9875;5.33539266652658;0;0;0;0;0.182495643115622;3.02350036568111;0;0;0;;;;;1;1.73648981744772;52.3930361465044;16.5797041064167;2012-12-15 14:45:00;68.972740252921;(0.3,0.5];0.35;23.1;2.26809680287898;;;;;
3220_EAG-1_F001-Korremof.xlsx;3220-EAG-1;;;M1a;KLEI;ANKO stuw Koninginneweg;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;naar Kortenhoef;uitlaat2;uitlaat3;uitlaat4;84.093140849557;0;7.69402281149152;0;8.02871597205;-2;0.49;0.0941795782649778;2.37476036223585;2013.38709677419;6.35483870967742;;-1.38290086746913;49545.1366168881;49.6198173627203;-1.01484489113838;-2254.7576991378;0;213.942274794917;0;150.531892366109;0;0;395.80370831905;0.386015634546923;2738.80404027887;0;0;0;484.366270509277;161.798277298484;120.43073958075;445.832640994596;1000;0;0;0;2254.7576991378;0.0266471345529851;0;0.749967456266476;0;0;1.97194026888954;0.00192317494299582;8.52815085816132;0;0;0;0.904938483679357;0.0532942691059703;0;0;0;0;0;0;3.41126034326453;0;0;0;0.301646161226452;;;;;1;0.197194026888954;12.1835673764927;3.76620077359695;2013-10-31 06:22:34;15.9497681500896;(0.3,0.5];0.35;16.26;0.749296886623165;;;;;
3230-EAG-1_F001.xlsx;;;;M27;VEEN;H. Kanaal;Moleneind;Inlaat3;Inlaat4;Inlaat Peilbeheer;H. Kanaal;Moleneind;Uitlaat3;Uitlaat4;248.7997;0;16.19655;0.85245;43.9246379818;-2.1;0.88;;;2012.96385542169;6.43373493975904;;-1.21092293999119;390523.879988103;12.1716083743662;0.267300058845898;-1.02675943573472e-14;0;1121.60993073724;159.043341609007;304.034687458861;1.43910037915307;0;3150.92303516863;8.38909635864082;600.895723291299;0;0;0;0;881.639181895128;82.2842018917548;501.765702936505;3848.83274935293;32.0803789853504;0;0;0;0.153209221376209;0.0724164609734091;0.13843469243154;0.00982888268594966;0;2.86939010081239;0.0114593040408667;0.136801521846195;0;0;0;0;0.0510697404587363;0.0724164609734091;1.3843469243154;0;0;1.4346950504062;0.00763953602724449;0.0533525887295371;0;0;0;0;;;;;0;0.286939010081239;3.39154018416656;3.00352030091053;2013-06-01 02:26:01;6.39506048507709;;;;;;;;;
3230-EAG-1_F002_HOL-PKH.xlsx;3230-EAG-1;;NL11_6_4;M27;VEEN;H. Kanaal;Moleneind;Inlaat3;Inlaat4;Inlaat Peilbeheer;H. Kanaal;Moleneind;Uitlaat3;Uitlaat4;120.3128052891;0;0.1072;0;28.2969878986359;-2.1;0.88;;;2012.96385542169;6.43373493975904;;-1.21286912937993;251031.315104425;8.95895970197627;0.241070209235362;-1622.16914857723;0;722.559913873668;28.2969878986359;2.0123124057648;0;0;1295.32573661619;66.8692336392717;0;0;0;0;420.051558278359;567.966735921345;28.2969878986359;316.92394052392;0;0;0;0;1622.16914857723;0.153209221376209;0.02;0.00142228028861108;0;0;0.457760996066523;0.0472624392948164;0;0;0;0;0.121724007877481;0.0510697404587363;0.02;0.0142228028861108;0;0;0.228880498033261;0.0118156098237041;0;0;0;0;0;;;;;0;0.0457760996066523;0.80137894490364;0.325988651201813;2013-06-01 02:26:01;1.12736759610545;(0.5,0.7];1.1;6.46;0.124052468251337;2.61;;4.73;lake;0.169424724081108
3230-EAG-2_F001.xlsx;;;;M20;;Inlaat N201 (Hilversumsch Kanaal);Inlaat Moleneind;Inlaat3;Inlaat4;Inlaat Peilbeheer;Uitlaat N201 (Hilversumsch Kanaal);Uitlaat Moleneind;uitlaat3;uitlaat4;401.3297;0;16.7363;0;293.045411384;-18;16.78;;;2012.96385542169;6.43373493975904;;-1.22604314452306;49155310.8725071;4.91554640662375;32.7676919148508;-1.82048456796439e-14;0;7482.87655100224;10.3016579283334;314.166642878745;0;0;474.390621173309;0;6090.96733709401;32.0803789853504;0;0;0;5881.89974059118;5968.84450822908;1192.78525418914;1394.02137796744;0;0;0;0;0.153209221376209;0;0.00964867449230801;0;0;0.0971297831826505;0;1.24710377992151;0.000897673550674701;0;0;0;0.0510697404587363;0.000703075873440952;0.214414988717956;0;0;0.0971297831826505;0;1.24710377992151;0.000284628197005066;0;0;0;;;;;0;0.00971297831826505;1.50798913252335;1.6107059963513;2013-06-01 02:26:01;3.11869512887465;;;;;;;;;
3230-EAG-2_F002_Wijde_blik.xlsx;3230-EAG-2;;NL11_3_7;M20;;Inlaat N201 (Hilversumsch Kanaal);Inlaat Moleneind;Inlaat3;Inlaat4;Inlaat Peilbeheer;Uitlaat N201 (Hilversumsch Kanaal);Uitlaat Moleneind;uitlaat3;uitlaat4;401.3297;0;16.7363;0;293.045411384;-18;16.78;;;2012.96385542169;6.43373493975904;;-1.22604314452307;49155310.8725071;4.91554640662375;32.767691914851;-6.39455006356621e-14;0;7482.87655100224;10.3016579283334;314.166642878745;0;0;474.390621173309;0;0;32.0803789853504;0;0;6090.96733709401;5881.89974059118;5968.84450822908;1192.78525418914;1394.02137796744;0;0;0;0;0.153209221376209;0.000703075873440952;0.00964867449230801;0;0;0.0971297831826505;0;0;0.000897673550674701;0;0;0.207850633084134;0.0510697404587363;0.000703075873440952;0.214414988717956;0;0;0.0971297831826505;0;0;0.000284628197005066;0;0;0.0810617396243545;;;;;0;0.00971297831826505;0.399699097;0.444663956054143;2013-06-01 02:26:01;0.91410301761356;(0.5,0.7];1.8;;;0.324;0.399699097;0.647661607;vollenweider;0.617141872669318
3230-EAG-3_F001.xlsx;;;;M27;VEEN;Inlaat sGravelandseVaart doorspoel Hmeer;inlaat Hmeer (Anko zuid);part.inlaat 'sGravelandsevaart (lek en schutverlies sluis 'sgravelandsevaart?);inlaat Wijde Blik via Vreeland;inlaat peilbeheer;uitlaat naar Hmeer (doorspoel Hmeer);lek en schutverlies sluis 'sgravelandsevaart?;uitlaat3;uitlaat4;334.57567691;0;0;0;110.850257;-2.22;1;0.0506019523314008;0.0587532491451488;2012.09677419355;6.33870967741935;;-1.2303756340718;1097001.15296604;17.9112775667817;-1.38569153185248;-1023.31419592563;0;2777.83293907085;0;0;0;0;0;0;0;8658.0533633368;0;0;8418.81091235323;2114.1378118492;6484.7400345;10231.1194809542;0;0;0;0;1023.31419592563;0;0;0;0;0;0;0;0;1.17158772532257;0;0;1.13921399104468;0.0501186558200014;0;0;0;0;0;0;0;1.56211696709676;0;0;0.379737997014893;;;;;0;0;2.31080171636725;1.99197361993165;2012-07-16 13:12:34;4.3027753362989;;;;;;;;;
3230-EAG-3_F002-PKH.xlsx;3230-EAG-3;;NL11_6_4;M27;VEEN;Inlaat gemaal Sniep (Anko Zuid);Inlaat H. Kanaal;Inlaat Kortenhoefse dijk 2;Inlaat4;Inlaat Peilbeheer;Uitlaat Kortenhoefse dijk 2;Uitlaat H.Kanaal;Uitlaat duiker Korremof;uitlaat4;335.3158;0;15.454485;0;110.815388926;-2.2;0.98;;;2012.96385542169;6.43373493975904;;-1.23210893943776;1072572.24314204;14.1542995957055;-0.578571255290713;8.0245956091929e-14;0;2829.65657564237;32.6045566969177;290.10496166237;0;0;482.324516165263;0;4272.71892710011;6926.68577399365;851.046835471571;0;0;2224.24573822533;5083.57008937147;7386.51130871507;0;990.236439165091;0;0;0;0.153209221376209;0;0.0235612100473235;0;0;0.261150290139223;0;0.674749092693591;0.625065340142855;0.0767986158241493;0;0;0.0510697404587363;0.00588448175166182;0.523582445496077;0;0;0.261150290139223;0;0.250621047249829;0.243775460767343;0.0345593779791583;0;0;;;;;0;0.0261150290139224;1.81453377022335;1.37064284384203;2013-06-01 02:26:01;3.18517661406538;(0.5,0.7];1;7.46;0.243235089842272;2.9;;5.25;lake;0.345625480042543
3230-EAG-4-5_F001.xlsx;;;;M8;VEEN;;;part.inlaat 'sGravelandsevaart (lek en schutverlies sluis 'sgravelandsevaart?);;inlaat peilbeheer;uitlaat naar Hmeer (doorspoel Hmeer);lek en schutverlies sluis 'sgravelandsevaart?;uitlaat3;uitlaat4;371.0419;0;38.63215092;0;49.107309;-2.22;1;0.0506019523314008;1.27996397437838;2012.09677419355;6.33870967741935;;-1.19907837378037;501347.137635499;26.5656768892624;0.0384980406842933;-12109.1521810515;0;1230.59615900873;834.824253;719.959412646863;0;0;1993.91958022432;6368.09700745876;0;0;1898.29262561301;0;0;936.57535494088;0;0;0;0;0;0;12109.1521810515;0;0;0.131948478663772;0;0;2.43619895387588;7.78063038330049;0;0;0.46387211947118;0;0;0.0501186558200014;0.34;2.93218841475049;0;0;2.43619895387588;7.78063038330049;0;0;0.309248079647453;0;0;;;;;1;0.243619895387588;10.8126499353113;13.8483844873943;2012-07-16 13:12:34;24.6610344227056;;;;;;;;;
3230-EAG-4_F001.xlsx;3230-EAG-4;;;M8;VEEN;Inlaat Korremof;kwel;Inlaat K.hoefse dijk;Inlaten 'sGraveland;Inlaat Peilbeheer;Uitlaat EAG5;Uitlaat K.hoefse dijk;uitlaat3;uitlaat4;279.986;0;24.25819;30.72;23.219838932;-2;0.78;0.1;0.082102064502922;2012.96385542169;6.43373493975904;;-1.2023812166993;185205.7967738;26.6233280234454;0.117995984196991;-223.908287126552;0;592.91557387545;108.784733827341;455.364334686565;51.8612981964717;0;3543.4913357435;42.9544054437872;300;800;0;253.012048192771;33.5101554161519;466.060068798459;178.717821568029;187.764100743832;4274.51476765779;851.046835471571;0;0;223.908287126551;0.153209221376209;0.046849908884347;0.176499028446365;0.670047260211611;0;6.10424791682788;0.110994065642523;0.11627988097572;1.03359890093487;0;0.119860112862551;0.014431691801837;0.0510697404587363;0.093699817768694;3.92220063214144;0;0;9.15637187524182;0.110994065642523;0.0497419420248889;0.689065933956583;0;0.05175777563981;0.00562835929735133;;;;;1;0.610424791682788;8.54601798796392;14.1305301421719;2013-06-01 02:26:01;22.6765481301358;(0.3,0.5];0.35;14.355;0.595333889791983;;;;;
3230-EAG-5_F001.xlsx;3230-EAG-5;;;M27;VEEN;Inlaat EAG4;Inlaat H. Kanaal;Inlaat3;Inlaat4;Inlaat Peilbeheer;Uitlaat H.Kanaal;Uitlaat EAG 4;uitlaat3;uitlaat4;90.9769;0;3.8711;0;22.6571;-2.2;0.98;0.1;0.146694499749582;2012.96385542169;6.43373493975904;;-1.21385170627288;223432.605058047;28.6178770817674;0.00868825452239795;-379.83037783165;0;578.546108273817;106.148307058354;72.6666283018296;0;0;1131.74937455996;13.7191309049443;4274.51476765779;260.505648187721;0;0;46.1310633487034;454.76497988197;174.38654793891;59.9696410819803;4943.00692834831;472.031241464821;0;0;379.83037783165;0.153209221376209;0.046849908884347;0.0288651087171997;0;0;1.99804807245404;0.03633068019723;2.8299173996172;0.114977491413092;0;0;0.0203605333586866;0.0510697404587363;0.093699817768694;0.641446860382217;0;0;2.99707210868105;0.03633068019723;0.72634539168421;0.0448412176248551;0;0;0.00794060729690808;;;;;0;0.199804807245404;5.228558416018;4.5987464240939;2013-06-01 02:26:01;9.82730484011191;(0.5,0.7];0.7;10.8766666666667;0.480713308245602;7.03;;8.4;lake;0.622447430478333
3230-GAF_F001.xlsx;;3230;;M27;VEEN;Inlaat sGravelandseVaart doorspoel Hmeer;inlaat Hmeer (Anko zuid);part.inlaat 'sGravelandsevaart (lek en schutverlies sluis 'sgravelandsevaart?);inlaat Wijde Blik via Vreeland;inlaat peilbeheer;uitlaat naar Hmeer (doorspoel Hmeer);lek en schutverlies sluis 'sgravelandsevaart?;uitlaat3;uitlaat4;1597.125971549;0;303.18751225485;0;544.180792360089;-2.22;1;0.0886407512016253;0.304979969397042;2012.09677419355;6.33870967741935;;-1.20901362857296;5501593.64668418;9.423190883086;121.320055323852;230.366028864387;-17452.414932756;13636.8049180755;2754.47873038421;5650.28604534311;0;0;9045.80548163499;8272.6354699692;0;8658.0533633368;1204.74423851624;0;2056.38656592101;10378.6244682367;12913.4638292399;10886.3776671367;0;0;0;0;17222.0489038916;0;0;0.0934479406881352;0;0;0.997367669932309;0.912119896855359;0;0.238653775130151;0.026566411503603;0;0.0566829974925029;0.0501186558200014;0.101233956400341;2.07662090418078;0;0;0.997367669932309;0.912119896855359;0;0.318205033506868;0.017710941002402;0;0.018894332497501;;;;;0;0.0997367669932309;2.32483869160206;4.49227139019556;2012-07-16 13:12:34;6.81711008179762;(0.5,0.7];1.15;6.54;0.355479922263312;;;;;
3230_EAG5-F001.xlsx;3230-EAG-5;;NL11_6_4;M27;VEEN;Inlaat EAG4;Inlaat H. Kanaal;Inlaat3;Inlaat4;Inlaat Peilbeheer;Uitlaat H.Kanaal;Uitlaat EAG 4;uitlaat3;uitlaat4;90.9769;0;3.8711;0;22.6571;-2.2;0.98;0.1;0.146694499749582;2012.96385542169;6.43373493975904;;-1.21385170627288;223432.605058047;28.6178770817674;0.00868825452239795;-379.83037783165;0;578.546108273817;106.148307058354;72.6666283018296;0;0;1131.74937455996;13.7191309049443;4274.51476765779;260.505648187721;0;0;46.1310633487034;454.76497988197;174.38654793891;59.9696410819803;4943.00692834831;472.031241464821;0;0;379.83037783165;0.153209221376209;0.046849908884347;0.0288651087171997;0;0;1.99804807245404;0.03633068019723;2.8299173996172;0.114977491413092;0;0;0.0203605333586866;0.0510697404587363;0.093699817768694;0.641446860382217;0;0;2.99707210868105;0.03633068019723;0.72634539168421;0.0448412176248551;0;0;0.00794060729690808;;;;;0;0.199804807245404;5.228558416018;4.5987464240939;2013-06-01 02:26:01;9.82730484011191;(0.5,0.7];0.7;10.8733333333333;0.480860675906009;7.03;;8.4;lake;0.622447430478333
3240-GAF_F002.xlsx;;3240;;M1a;KLEI;variabele inlaat;extra zomerinlaat;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;150.216296553202;0;18.2696711968922;0;8.17749394185548;-1.9;0.4;0.222337680781381;5.04908947661401;2011.7358490566;6.16981132075472;;-1.46530450286335;35547.1979438685;33.8161661537001;-2.54918434328486;-237.826574087082;-1525.74183022066;205.321576697639;0;331.928081302808;0;0;1481.6672827326;0;78.120833581669;98.1132075471698;0;0;570.163956724723;156.210585432844;51.7464271156455;791.240337387095;0;0;0;0;1763.56840430774;0;0;0.811808810041119;0;0;3.62376858550484;0;0.286594526894666;0;0;0;2.09170667974357;0.502162589559928;0;8.11808810041119;0;0;5.43565287825726;0;0.429891790341999;0;0;0;3.13756001961536;;;;;1;0.362376858550484;6.8138786021842;17.6233553781857;2012-03-01 12:33:57;24.4372339803699;(0.3,0.5];0.35;14.955;0.455625449828432;;;;;
3260-EAG-1_F002.xlsx;3260-EAG-1;;;M10;VEEN;Inlaat zomer doorspoeling;reeks;;;inlaat peilbeheer;;;;;48.643707225454;0;22.6969143661075;0;8.55624666436509;-2.22;0.13;0.231916596622256;3.05294773382244;2012.81012658228;6.27848101265823;;-2.07015061011032;12821.4834240074;15.7765060702791;-0.000603878573666176;-69.4838302292419;-1083.86145724303;218.341699841811;42.7812333218255;426.323727199358;0;0;383.98959887211;17.6617998950149;0;251.197329855731;0;0;0;172.570953671515;0;14.3785439634907;0;0;0;0;1153.34528747227;0;0;1.49478063427591;0;0;1.79513103787128;0.0825679791050084;0;0.440375329936279;0;0;0;0.0510367941474051;0.1;0;0;0;0;0;0;0.587167106581705;0;0;0;;;;;0;0.179513103787128;3.81285498118847;0.73820390072911;2013-04-01 04:40:15;4.55105888191758;(0.3,0.5];0.5;13.97;0.272931637880349;;;;;
3300-EAG-5-10_F001.xlsx;3300-EAG-5;;;M10;VEEN;Dispersie in;Tienhovense Plassen;Nedereindsche Vaart;van de hei (1 emmer/s);inlaat peilbeheer;Dispersie uit;Tienhovense Plassen;Nedereindsche Vaart;Uitlaat4;373.550582653818;0;0;0;199.357942712859;-2.56;1.45;0.0474348045237129;0.162806847638243;2012.14285714286;6.28571428571429;;-1.06684648340589;2976720.13222673;9.55095318729944;268.445932645326;-6698.10767293711;0;4970.96253688649;0;0;0;0;961.534439963936;204.148806735484;0;2545.45977724376;2578.70574045471;864;6915.77248238405;3792.68162425746;3708.80350469474;303.794360308899;0;3025.73911295299;1779.90344116255;0;6698.10767293711;0;0;0;0;0;0.0482315591182068;0.010240314680089;0;0.0638414437520068;0.129350539304516;0.043339131024463;0.10407068394077;0.0498697214592177;0;0;0;0;0.0964631182364137;0.020480629360178;0;0.0638414437520068;0.129350539304516;0.043339131024463;0.173451139901284;;;;;1;0.00482315591182068;0.399073671820052;0.576795723038079;2012-07-31 17:58:05;0.97586939485813;(0.5,0.7];1.225;6.565;0.0607880688225517;;;;;
