"locatie.EAG";"jaar";"locatiecode";"watertype";"monsterident";"compartiment";"doorz_diep";"diepte";"FLAB";"KROOS";"SUBMS";"woeker";"n_soort";"W1";"W2";"W2a";"W3";"W4";"W4a";"W5";"W5a";"W5b";"W5c";"W6";"W6a";"W6b";"W7";"W7a";"W7b";"W7c";"W7d";"W8";"W9";"O1";"O2";"O3";"O4";"O5";"O6";"O7";"O8"
"3201-EAG-2";2019;"SAP138";"M27";"WP558263";"OW";1;1;0;0;40;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2012;"SAP139";"M27";"3220121674";"OW";0.857142857142857;1.4;0;0;75;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP139";"M27";"WP470553";"OW";1;1.2;0;0;30;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP139";"M27";"WP498938";"OW";0.842105263157895;1.9;0;0;85;80;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP139";"M27";"WP526887";"OW";0.833333333333333;1.2;0;0;70;60;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP139";"M27";"WP558381";"OW";1;1.2;0;0;50;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2012;"SAP140";"M27";"3220121675";"OW";1;0.7;0;0;75;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2015;"SAP140";"M27";"15440851";"OW";1;0.8;0;0;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP140";"M27";"WP470582";"OW";1;0.9;0;0;70;60;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP140";"M27";"WP499204";"OW";1;0.9;0;0;70;65;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP140";"M27";"WP526801";"OW";1;0.8;0;0;6;0.1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP140";"M27";"WP558385";"OW";1;0.6;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-2";2012;"SAP141";"M27";"3220121676";"OW";1;1;0;0;75;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2015;"SAP141";"M27";"15440852";"OW";1;0.9;0;0;15;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP141";"M27";"WP470797";"OW";1;1;0;0;80;70;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP141";"M27";"WP499216";"OW";1.05;1;0;0;30;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP141";"M27";"WP526802";"OW";1;0.8;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP141";"M27";"WP558446";"OW";0.888888888888889;0.9;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2012;"SAP142";"M27";"3220121677";"OW";1;0.7;0;0;75;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2015;"SAP142";"M27";"15440853";"OW";1;0.9;0;0;100;80;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP142";"M27";"WP470876";"OW";1;0.8;0;0;100;90;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP142";"M27";"WP499013";"OW";1;1;0;0;70;50;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP142";"M27";"WP526977";"OW";1;0.8;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP142";"M27";"WP558447";"OW";0.888888888888889;0.9;0;0;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2012;"SAP143";"M27";"3220121678";"OW";1;1;3;0;75;8;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2015;"SAP143";"M27";"15440776";"OW";1;0.8;0;0;100;95;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP143";"M27";"WP470991";"EZ";1;1;0;0;5;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP143";"M27";"WP498612";"EZ";1;1;0;0;20;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP143";"M27";"WP526706";"EZ";1;1;0.1;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP143";"M27";"WP558155";"EZ";1;1;0;0;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP223";"M27";"WP526637";"EZ";1;1;0;0;1;0.1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP223";"M27";"WP558157";"EZ";1;1;0.1;0;98;98;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2015;"SAP226";"M27";"15440773";"OW";1;1;0;0;5;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP226";"M27";"WP470650";"OW";1;1;0;0;50;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP226";"M27";"WP499163";"OW";1;1;0;0.1;10;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP226";"M27";"WP526791";"OW";1;1;0;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP226";"M27";"WP558554";"OW";1;0.8;0;0;20;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP233";"M27";"WP469556";"EZ";0.833333333333333;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"3201-EAG-2";2019;"SAP233";"M27";"WP557185";"EZ";1;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"3201-EAG-2";2016;"SAP234";"M27";"WP469779";"EZ";1;0.5;0;1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP234";"M27";"WP526636";"EZ";1;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP234";"M27";"WP557249";"EZ";0.928571428571429;0.7;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"3201-EAG-2";2016;"SAP235";"M27";"WP470796";"OW";1;0.7;1;0;60;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP235";"M27";"WP499008";"OW";1;0.9;0;0.1;70;0.1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP235";"M27";"WP526740";"OW";1;0.9;3;0;80;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP235";"M27";"WP558701";"OW";1;0.8;0.1;0;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP236";"M27";"WP470913";"EZ";1;0.7;1;0.1;100;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP236";"M27";"WP498508";"EZ";1;1;1;0.1;90;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP236";"M27";"WP526698";"EZ";1;0.8;0.1;0;40;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP236";"M27";"WP558147";"EZ";1;0.7;5;0;30;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP237";"M27";"WP471081";"EZ";1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP237";"M27";"WP498593";"EZ";1;1;0;0;40;40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP237";"M27";"WP526664";"EZ";1;1;0.1;0;0.1;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP237";"M27";"WP558156";"EZ";1;1;0.1;0;80;80;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2016;"SAP238";"M27";"WP470878";"OW";1;1;0;0;95;95;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2017;"SAP238";"M27";"WP498830";"OW";1;0.9;0;0;100;100;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2018;"SAP238";"M27";"WP526804";"OW";1;0.7;0;0;70;70;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-2";2019;"SAP238";"M27";"WP558264";"OW";1;0.8;0;0;75;70;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP016";"M8";"15436832";"EZ";1;0.35;0;0.1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP016";"M8";"WP469597";"EZ";1;0.5;0;1;35;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP016";"M8";"WP557351";"EZ";0.888888888888889;0.45;0;2;0.1;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP017";"M8";"15437675";"EZ";1;0.25;0;50;0;0.1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP017";"M8";"WP557197";"EZ";1;0.15;0;75;0.1;0.1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP018";"M8";"15437748";"EZ";1;0.3;45;60;40;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP018";"M8";"WP469733";"EZ";1;0.3;0.1;85;65;30;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP018";"M8";"WP557355";"EZ";1;0.3;0;15;90;85;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP033";"M8";"15436833";"EZ";1;0.25;10;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP033";"M8";"WP469516";"EZ";1;0.2;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP033";"M8";"WP557260";"EZ";1;0.3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP034";"M8";"15437430";"EZ";1;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP034";"M8";"WP469598";"EZ";1;0.5;5;5;5;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP034";"M8";"WP557352";"EZ";0.5;0.1;0;0.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"3201-EAG-3";2009;"SAP105";"M8";"2009525";"EZ";1;0.3;0.001;2;80;40;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"3201-EAG-3";2012;"SAP105";"M8";"3220121137";"EZ";0.875;0.4;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP105";"M8";"15437560";"EZ";1;0.3;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP105";"M8";"WP469632";"EZ";1;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP105";"M8";"WP557191";"EZ";1;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP106";"M8";"2009526";"EZ";1;0.2;0.001;0;50;50;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP106";"M8";"3220121069";"EZ";1;0.3;0;0;80;80;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP106";"M8";"15437671";"EZ";1;0.32;1;0.1;55;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP106";"M8";"WP469596";"EZ";1;0.3;0;5;60;60;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP106";"M8";"WP557193";"EZ";1;0.2;0;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP107";"M8";"2009527";"EZ";1;0.2;0.001;20;30;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP108";"M8";"2009528";"EZ";1;0.2;0.001;0;100;70;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP108";"M8";"3220121139";"EZ";1;0.5;5;0;100;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP108";"M8";"15437673";"EZ";1;0.45;1;0;20;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP108";"M8";"WP469519";"EZ";1;0.35;2;0;90;85;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP108";"M8";"WP557356";"EZ";1;0.4;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP109";"M8";"2009529";"EZ";1;1.1;0.001;0;30;30;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP109";"M8";"3220121141";"EZ";0.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP109";"M8";"15437293";"EZ";1;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP109";"M8";"WP469517";"EZ";0.764705882352941;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP109";"M8";"WP557353";"EZ";0.7;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP111";"M8";"2009531";"EZ";0.416666666666667;1.2;0.001;0;70;70;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP111";"M8";"3220121143";"EZ";0.5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP111";"M8";"15436834";"EZ";1;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP111";"M8";"WP469518";"EZ";1;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP111";"M8";"WP557261";"EZ";1;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP112";"M8";"2009532";"EZ";1;0.4;0.001;1;60;60;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP112";"M8";"3220121145";"EZ";0.833333333333333;0.3;1;1;70;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP112";"M8";"15437562";"EZ";1;0.45;0.1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP112";"M8";"WP469220";"EZ";1;0.5;0;7;20;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP112";"M8";"WP557194";"EZ";1;0.3;0;3;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP113";"M8";"2009533";"EZ";1;0.5;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"3201-EAG-3";2012;"SAP113";"M8";"3220121147";"EZ";1;0.35;30;2;80;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP113";"M8";"15437294";"EZ";1;0.4;15;0.1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP113";"M8";"WP557263";"EZ";1;0.25;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP114";"M8";"2009534";"EZ";1;0.2;0.001;60;20;20;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP114";"M8";"3220121149";"EZ";1;0.35;0;2;100;90;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP114";"M8";"15437295";"EZ";1;0.3;2;0.1;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP115";"M8";"2009535";"EZ";1;0.4;0.001;0;30;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP115";"M8";"3220121151";"EZ";1;0.3;0;0.1;60;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP115";"M8";"3220121609";"OW";0.5;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP115";"M8";"15437431";"EZ";1;0.26;40;0.1;90;70;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP115";"M8";"WP557195";"EZ";0.833333333333333;0.3;0.1;1;0.1;0.1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP116";"M8";"2009536";"EZ";1;0.4;0.001;0;90;90;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP116";"M8";"3220121153";"EZ";1;0.3;10;20;100;50;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP116";"M8";"3220121610";"OW";0.545454545454545;1.1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP116";"M8";"15437296";"EZ";1;0.3;80;5;75;60;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP117";"M8";"2009537";"EZ";1;0.4;0.001;3;80;50;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP117";"M8";"3220121075";"EZ";1;0.35;2;20;85;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP117";"M8";"3220121611";"OW";1;0.8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2015;"SAP117";"M8";"15437674";"EZ";1;0.3;0;3;3;0.1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2016;"SAP117";"M8";"WP469221";"EZ";1;0.4;5;10;25;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2019;"SAP117";"M8";"WP557196";"EZ";1;0.2;2;2;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP118";"M8";"2009538";"EZ";1;0.6;0.001;1;80;70;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP118";"M8";"3220121077";"EZ";1;0.45;0.1;0.1;60;55;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2012;"SAP118";"M8";"3220121669";"OW";1;1;0;0;75;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"3201-EAG-3";2009;"SAP119";"M8";"2009539";"EZ";1;0.4;0.001;1;10;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
